set_label,set_number,set_stage,set_mutator,set_name_ingame,patch,champion_api_name,champion_name,cost,role,traits,ability_name,mana_cost,initial_mana,ability_desc_resolved,ability_desc_raw,variable_count
Set 16,16,base,TFTSet16,Set16,16.10,TFT16_Ziggs,Ziggs ,5,APCarry,Zaun|Yordle|Longshot,Mega Inferno Bomb,140,0,"Passive: Attacks are replaced with a bomb that bounces 1 time, dealing @ModifiedBasicAttackDamage@ ((scaleAD)(scaleAP)) magic damage to units hit.Active: Throw an enormous bomb at the largest 4-hex group of enemies that explodes on impact, dealing between @ModifiedMinDamage@ ((scaleAP)) and @ModifiedMaxDamage@ ((scaleAP)) magic damage to enemies hit based on their distance from the epicenter.","<spellPassive>Passive:</spellPassive> Attacks are replaced with a bomb that bounces @BABounceNumber@ time, dealing <magicDamage>@ModifiedBasicAttackDamage@&nbsp;(%i:scaleAD%%i:scaleAP%)</magicDamage> magic damage to units&nbsp;hit.<br><br><spellActive>Active:</spellActive> Throw an enormous bomb at the largest @BombAOERange@-hex group of enemies that explodes on impact, dealing between <magicDamage>@ModifiedMinDamage@&nbsp;(%i:scaleAP%)</magicDamage> and <magicDamage>@ModifiedMaxDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage to enemies hit based on their distance from the&nbsp;epicenter.",6
Set 16,16,base,TFTSet16,Set16,16.10,TFT16_Zilean,Zilean,5,APCaster,Chronokeeper|Invoker,Visions of the End,35,0,"Throw a Time Bomb on the nearest enemy without one. Time Bombs deal @ModifiedDamage@ ((scaleAP)) magic damage each second. When the target dies, they explode, dealing @ModifiedSecondaryDamage@ ((scaleAP)) magic damage in a 1 hex radius and grant Zilean 15 mana.If a Time Bomb is on an enemy for 18/16/1 seconds and Zilean is alive, the enemy instantly dies.","Throw a Time Bomb on the nearest enemy without one. Time Bombs deal <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage each second. When the target dies, they explode, dealing <magicDamage>@ModifiedSecondaryDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage in a 1&nbsp;hex radius and grant Zilean <TFTBonus>@ManaOnKill@</TFTBonus>&nbsp;mana.<br><br>If a Time Bomb is on an enemy for <scaleLevel>@MaxDurationBeforeKill@</scaleLevel> seconds and Zilean is alive, the enemy instantly&nbsp;dies.",4
Set 16,16,base,TFTSet16,Set16,16.10,TFT_ArmoryKeyOrnn,Artifact Item Anvil,8,,,Artifact Item Anvil,100,0,Drag this to the Shop to open an Armory full of Artifact items! You will have 30 seconds to choose.,Drag this to the Shop to open an Armory full of Artifact items! You will have 30 seconds to choose.,1
Set 16,16,base,TFTSet16,Set16,16.10,TFT_ArmoryKeyCompleted,Completed Item Anvil,8,,,Completed Item Anvil,100,0,Drag this to the Shop to open an Armory full of completed items! You will have 30 seconds to choose.,Drag this to the Shop to open an Armory full of completed items! You will have 30 seconds to choose.,1
Set 16,16,base,TFTSet16,Set16,16.10,TFT_ArmoryKeyComponent,Component Anvil,8,,,Component Anvil,100,0,Drag this to the Shop to open an Armory full of component items! You will have 30 seconds to choose.,Drag this to the Shop to open an Armory full of component items! You will have 30 seconds to choose.,1
Set 16,16,base,TFTSet16,Set16,16.10,TFT_ArmoryKeySupport,Support item anvil,8,,,Support item anvil,100,0,Drag this to the Shop to open an Armory full of Support items! You will have 30 seconds to choose.,Drag this to the Shop to open an Armory full of Support items! You will have 30 seconds to choose.,1
Set 16,16,base,TFTSet16,Set16,16.10,TFT5_EmblemArmoryKey,Tome of Traits,8,,,Tome of Traits,100,0,Drag this Tome to the Shop to open an Armory full of emblems! You will have 30 seconds to choose.,Drag this Tome to the Shop to open an Armory full of emblems! You will have 30 seconds to choose.,1
Set 16,16,base,TFTSet16,Set16,16.10,TFT16_Atakhan,Atakhan,11,APTank,,Punish the Unworthy,85,40,"Passive: Gain 30% Omnivamp. Every 2 attacks, deal @ModifiedCleaveDamage@ ((scaleAP)) magic damage to enemies within 1 hex.","<spellPassive>Passive:</spellPassive> Gain <TFTBonus>@Omnivamp*100@%</TFTBonus> Omnivamp. Every @NumAttacksToCleave@ attacks, deal <magicDamage>@ModifiedCleaveDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage to enemies within @CleaveHexRange@&nbsp;hex.",13
Set 16,16,base,TFTSet16,Set16,16.10,TFT16_FreljordProp,Frozen Tower,11,APTank,,Ancient Sentinel,0,0,"Built before anyone can remember, these frozen statues line the bridges above the Howling Abyss, eternally vigilant.","<rules>Built before anyone can remember, these frozen statues line the bridges above the Howling Abyss, eternally vigilant. </rules>",0
Set 16,16,base,TFTSet16,Set16,16.10,TFT16_MalzaharVoidling,MalzaharVoidling,11,,,Placeholder Name,100,0,Placeholder Tooltip,Placeholder Tooltip,2
Set 16,16,base,TFTSet16,Set16,16.10,TFT6_MercenaryChest,Mercenary Chest,11,,,Mercenary Chest,12,0,This chest stores all of the accumulated loot you've collected. Win a combat against a player to open it!,This chest stores all of the accumulated loot you've collected. Win a combat against a player to open it!,1
Set 16,16,base,TFTSet16,Set16,16.10,TFT16_AzirSoldier,Sand Soldier,11,APTank,,Stand Guard,100,0,Does not move or attack. This unit dies when the Emperor dies.,Does not move or attack. This unit dies when the Emperor dies.,1
Set 16,16,base,TFTSet16,Set16,16.10,TFT16_AnnieTibbers,Tibbers,11,APTank,Arcanist,Rage of Embers,100,40,"Passive: After attacking an enemy, restore @ModifiedHeal@ ((scaleHealth)) Health. If they are Burning, the healing is doubled.Active: Gain 200/200/500% Attack Speed and @ModifiedShield@ ((scaleAP)) Shield that decays over 4 seconds. Gain immunity to Crowd Control effects for the same duration.{{TFT_Keyword_Burn}}","<spellPassive>Passive:</spellPassive> After attacking an enemy, restore <scaleHealth>@ModifiedHeal@&nbsp;(%i:scaleHealth%) Health.</scaleHealth> If they are <TFTKeyword>Burning</TFTKeyword>, the healing is&nbsp;doubled.<br><br><spellActive>Active:</spellActive> Gain <TFTBonus>@AttackSpeed*100@%</TFTBonus> Attack Speed and <TFTBonus>@ModifiedShield@&nbsp;(%i:scaleAP%)</TFTBonus> Shield that decays over @Duration@ seconds. Gain immunity to Crowd Control effects for the same&nbsp;duration.<br><br>{{TFT_Keyword_Burn}}",4
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Aatrox,Aatrox,1,ADTank,N.O.V.A.|Bastion,Stellar Slash,90,30,"Heal @ModifiedHeal@ ((scaleAP)), then deal @ModifiedDamage@ ((scaleAD)(scaleArmor)) physical damage to the current target.N.O.V.A. Strike: Cleave the battlefield, briefly knocking up all enemies and dealing @ModifiedNovaDamage@ ((scaleAD)(scaleArmor)) physical damage.","Heal <scaleHealth>@ModifiedHeal@&nbsp;(%i:scaleAP%)</scaleHealth>, then deal <physicalDamage>@ModifiedDamage@&nbsp;(%i:scaleAD%%i:scaleArmor%)</physicalDamage> physical damage to the current target.<br><br><ShowIf.TFT17_DRX_CapstoneActive><scaleLevel enabled=TFT17_DRX_isSelected alternate=TFTGuildInactive>N.O.V.A. Strike: Cleave the battlefield, briefly knocking up all enemies and dealing <physicalDamage enabled=TFT17_DRX_isSelected>@ModifiedNovaDamage@&nbsp;(%i:scaleAD%%i:scaleArmor%)</physicalDamage> physical damage.</scaleLevel></ShowIf.TFT17_DRX_CapstoneActive>",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Briar,Briar,1,ADFighter,Anima|Primordian|Rogue,Fish Frenzy,40,0,"Passive: For every 1% missing Health, gain @ModifiedAS@% ((scaleAP)) Attack SpeedActive: Deal @ModifiedDamage@ ((scaleAD)) physical damage to the target, increased by 50% if they're a tank.","Passive: For every @PercentMissingHealth@% missing Health, gain <TFTBonus>@ModifiedAS@% (%i:scaleAP%)</TFTBonus> Attack Speed<br><br>Active: Deal <physicalDamage>@ModifiedDamage@&nbsp;(%i:scaleAD%)</physicalDamage> physical damage to the target, increased by <TFTBonus>@PercentBonusDamage*100@%</TFTBonus> if they're a tank.",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Caitlyn,Caitlyn,1,ADSpecialist,N.O.V.A.|Fateweaver,Aim For The Head,0,0,"Passive: Attacks have a 15% Lucky chance to fire an empowered Headshot, dealing @ModifiedHeadshotDamage@ ((scaleAD)(scaleAP)) physical damage.N.O.V.A. Strike: Mark all enemies, increasing damage taken by 10%. The first time marked targets drop below 50% Health, Headshot them for @ModifiedNovaHeadshotDamage@ ((scaleAD)(scaleAP)) physical damage.Lucky: Check twice and take the better outcome.","<spellPassive>Passive:</spellPassive> Attacks have a @ProcChance@%<ShowIf.TFT17_Fateweaver_LuckyAbility> <TFTKeyword>Lucky</TFTKeyword></ShowIf.TFT17_Fateweaver_LuckyAbility> chance to fire an empowered Headshot, dealing <physicalDamage>@ModifiedHeadshotDamage@&nbsp;(%i:scaleAD%%i:scaleAP%)</physicalDamage> physical damage.<br><br><ShowIf.TFT17_DRX_CapstoneActive><scaleLevel enabled=TFT17_DRX_isSelected alternate=TFTGuildInactive>N.O.V.A. Strike: Mark all enemies, increasing damage taken by @NovaMarkDamageAmp*100@%. The first time marked targets drop below @NovaMarkThreshold*100@% Health, Headshot them for <physicalDamage enabled=TFT17_DRX_isSelected>@ModifiedNovaHeadshotDamage@&nbsp;(%i:scaleAD%%i:scaleAP%)</physicalDamage> physical damage.<br><br></scaleLevel></ShowIf.TFT17_DRX_CapstoneActive><ShowIf.TFT17_Fateweaver_LuckyAbility><rules>Lucky: Check twice and take the better outcome.</rules></ShowIf.TFT17_Fateweaver_LuckyAbility>",6
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Chogath,Cho'Gath,1,APTank,Dark Star|Brawler,Accretion,70,30,"Deal @TotalDamage@ ((scaleHealth)(scaleAP)) magic damage to the lowest Health enemy in range and permanently gain 12/18/33 maximum Health. If this kills them, permanently gain 30/40/70 maximum Health instead.(Current Bonus: +@TFTUnitProperty.:TFT17_ChoGathBonusHealth@ Health)","Deal <magicDamage>@TotalDamage@&nbsp;(%i:scaleHealth%%i:scaleAP%)</magicDamage>&nbsp; magic damage to the lowest Health enemy in range and permanently gain <scaleHealth>@BonusHealthPerCast@</scaleHealth>&nbsp;maximum Health. If this kills them, permanently gain <scaleHealth>@BonusHealthOnKill@</scaleHealth>&nbsp;maximum Health instead.<br><br><rules>(Current Bonus: +@TFTUnitProperty.:TFT17_ChoGathBonusHealth@ Health)</rules>",6
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Ezreal,Ezreal,1,ADCaster,Timebreaker|Sniper,Temporal Shot,30,0,"Active: Fire a blast at the current target that deals @TotalDamage@ ((scaleAD)(scaleAP)) physical damage. Every 7 takedowns, gain a drone that deals @ModifiedDroneDamage@ ((scaleAD)) physical damage to the current target on cast. (Total Takedowns: @TFTUnitProperty.:TFT17_Ezreal_Takedowns@)","<spellActive>Active:</spellActive> Fire a blast at the current target that deals <physicalDamage>@TotalDamage@ (%i:scaleAD%%i:scaleAP%)</physicalDamage> physical damage. Every @TakedownsToDrone@ takedowns, gain a drone that deals <physicalDamage>@ModifiedDroneDamage@ (%i:scaleAD%)</physicalDamage> physical damage to the current target on cast. <br><rules>(Total Takedowns: @TFTUnitProperty.:TFT17_Ezreal_Takedowns@)</rules>",6
Set 17,17,base,TFTSet17,Set17,latest,TFT_BlueGolem,Golem,1,APTank,,Golem Smash,100,30,Slam the target dealing @ModifiedDamage@ ((scaleAP)) magic damage.,Slam the target dealing <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage.,1
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Leona,Leona,1,APTank,Arbiter|Vanguard,Shield of Daybreak,110,50,"Gain @ModifiedShield@ ((scaleAP)) Shield for 4 seconds. Bash the current target, dealing @ModifiedDamage@ ((scaleArmor)(scaleMR)) magic damage and stunning them for 1.75/1.75/2 seconds.","Gain <TFTBonus>@ModifiedShield@ (%i:scaleAP%)</TFTBonus> Shield for @ShieldDuration@ seconds. Bash the current target, dealing <magicDamage>@ModifiedDamage@ (%i:scaleArmor%%i:scaleMR%)</magicDamage> magic damage and stunning them for <scaleLevel>@StunDuration@</scaleLevel> seconds.",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Lissandra,Lissandra,1,APCaster,Dark Star|Shepherd|Replicator,Dark Matter,30,0,"Hurl a shard towards the current target, dealing @ModifiedDamage@ ((scaleAP)) magic damage to the first target it hits. After hitting its initial target or at its final destination, the dagger explodes dealing @ModifiedSecondaryDamage@ ((scaleAP)) magic damage to nearby targets.","Hurl a shard towards the current target, dealing <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage to the first target it hits. After hitting its initial target or at its final destination, the dagger explodes dealing <magicDamage>@ModifiedSecondaryDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage to nearby targets.",2
Set 17,17,base,TFTSet17,Set17,latest,TFT17_DarkStar_FakeUnit,Mini Black Hole,1,APTank,,Gravitational Collapse,0,0,A miniature black hole created by a supernova.Gains max health equal to 30% of ally Dark Star Health.,A miniature black hole created by a supernova.<br><br>Gains max health equal to <scaleHealth>@TOOLTIPDarkStarPercentHP@%</scaleHealth> of ally Dark Star Health.,1
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Nasus,Nasus,1,APTank,Space Groove|Vanguard,Groovin' Susan,120,60,"Transform for 6 seconds, temporarily gaining 300/400/600 max Health, entering {{TFT17_SpaceGroove_TheGroove}}, and dealing @ModifiedDamage@ ((scaleHealth)(scaleAP)) magic damage to adjacent enemies each second.","Transform for @Duration@ seconds, temporarily gaining <scaleLevel>@MaxHealth@</scaleLevel> max Health, entering {{TFT17_SpaceGroove_TheGroove}}, and dealing <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleHealth%%i:scaleAP%)</magicDamage> magic damage to adjacent enemies each second. ",4
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Poppy,Poppy,1,APTank,Meeple|Bastion,Huddle Up!,100,30,"Gain @ModifiedShield@ ((scaleAP)) Shield for 4 seconds. For the duration, allies within two hexes gain @ModifiedResists@ ((scaleAP)) Armor and Magic Resistance.Meep Bonus: Meeps grant @ModifiedMeepShield@ ((scaleAP)) Shield to the nearest @ModifiedNumMeeps@ ((set14AmpIcon)) allies for 4 seconds.","Gain <TFTBonus>@ModifiedShield@ (%i:scaleAP%)</TFTBonus> Shield for @ShieldDuration@ seconds. For the duration, allies within two hexes gain <TFTBonus>@ModifiedResists@ (%i:scaleAP%)</TFTBonus> Armor and Magic Resistance.<br><br><mainText enabled=TFT17_Astronaut_IsActive alternate=rules><spellActive enabled=TFT17_Astronaut_IsActive alternate=rules>Meep Bonus:</spellActive><TFTBonus><ShowIfNot.TFT17_Astronaut_IsActive></ShowIfNot.TFT17_Astronaut_IsActive><ShowIf.TFT17_Astronaut_IsActive></ShowIf.TFT17_Astronaut_IsActive></TFTBonus> Meeps grant <TFTBonus>@ModifiedMeepShield@ (%i:scaleAP%)</TFTBonus> Shield to the nearest <TFTBonus>@ModifiedNumMeeps@ (%i:set14AmpIcon%)</TFTBonus> allies for @ShieldDuration@ seconds.</mainText>",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_RekSai,Rek'Sai,1,APTank,Primordian|Brawler,Upheaval,100,40,"Heal @TotalHealing@ ((scaleHealth)(scaleAP)), then briefly knock up adjacent enemies and deal @ModifiedDamage@ ((scaleAP)) magic damage.","Heal <scaleHealth>@TotalHealing@&nbsp;(%i:scaleHealth%%i:scaleAP%)</scaleHealth>, then briefly knock up adjacent enemies and deal <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage>&nbsp;magic damage.<br>",4
Set 17,17,base,TFTSet17,Set17,latest,TFT9_SLIME_Crab,Rift Scuttler,1,,,Swimming Speed,100,0,Passive: Occasionally dash around the board.,<spellPassive>Passive:</spellPassive> Occasionally dash around the board.,0
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Talon,Talon,1,ADReaper,Stargazer|Rogue,Diviner's Judgment,30,0,"Stab the target, causing them to bleed for @ModifiedBleedDamage@ ((scaleAD)(scaleAP)) physical damage over 18 seconds. After the attack, leap to the highest percent Health enemy within 3 hexes.","Stab the target, causing them to bleed for <physicalDamage>@ModifiedBleedDamage@ (%i:scaleAD%%i:scaleAP%)</physicalDamage> physical damage over @BleedDuration@ seconds. After the attack, leap to the highest percent Health enemy within @HexDistance@ hexes.",4
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Teemo,Teemo,1,APCarry,Space Groove|Shepherd,Double Time,50,0,"Passive: Attacks deal @ModifiedHitDamage@ ((scaleAP)) bonus magic damage and an additional @ModifiedMagicDamage@ ((scaleAP)) stacking magic damage over 6 seconds. While an enemy has 5 or more stacks, Teemo is in {{TFT17_SpaceGroove_TheGroove}}.Active: Gain 150% Attack Speed for 3 attacks.","<spellPassive>Passive:</spellPassive> Attacks deal <magicDamage>@ModifiedHitDamage@ (%i:scaleAP%)</magicDamage> bonus magic damage and an additional <magicDamage>@ModifiedMagicDamage@ (%i:scaleAP%)</magicDamage> stacking magic damage over @PoisonDuration@ seconds. While an enemy has @GrooveStacks@ or more stacks, Teemo is in {{TFT17_SpaceGroove_TheGroove}}.<br><br><spellActive>Active:</spellActive> Gain <TFTBonus>@AttackSpeed*100@%</TFTBonus> Attack Speed for @ActiveAttacks@ attacks.",6
Set 17,17,base,TFTSet17,Set17,latest,TFT_TrainingDummy,Training Dummy,1,ADTank,,On Duty!,0,0,The Training Dummy cannot move or attack. It is also dressed like a devilishly handsome Yordle.,The Training Dummy cannot move or attack. It is also dressed like a devilishly handsome Yordle.,0
Set 17,17,base,TFTSet17,Set17,latest,TFT17_TwistedFate,Twisted Fate,1,APCaster,Stargazer|Fateweaver,Fate's Gambit,50,0,"Draw a card with a value between 1 and 9 by Lucky chance, then throw it at the target. Based on the card drawn, deal between @ModifiedDamageMin@ ((scaleAP)) and @ModifiedDamageMax@ ((scaleAP)) magic damage. Overkill damage bounces to the nearest enemy. 3-Star Bonus: If a 9 is thrown, generate 1 gold.Lucky: Check twice and take the better outcome.","Draw a card with a value between 1 and 9 by<ShowIf.TFT17_Fateweaver_LuckyAbility> <TFTKeyword>Lucky</TFTKeyword></ShowIf.TFT17_Fateweaver_LuckyAbility> chance, then throw it at the target. Based on the card drawn, deal between <magicDamage>@ModifiedDamageMin@&nbsp;(%i:scaleAP%)</magicDamage> and <magicDamage>@ModifiedDamageMax@&nbsp;(%i:scaleAP%)</magicDamage> magic damage. Overkill damage bounces to the nearest enemy. <br><br><spellActive>3-Star Bonus:</spellActive> If a 9 is thrown, generate 1 gold.<br><br><ShowIf.TFT17_Fateweaver_LuckyAbility><rules>Lucky: Check twice and take the better outcome.</rules></ShowIf.TFT17_Fateweaver_LuckyAbility>",2
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Veigar,Veigar,1,APCaster,Meeple|Replicator,Meepteor Shower,50,10,Call down a Meepteor on the target that deals @ModifiedDamage@ ((scaleAP)) magic damage.Meep Bonus: An additional @ModifiedMiniMeeps@ ((set14AmpIcon)) mini Meepteor are called down on nearby targets dealing @ModifiedMiniDamage@ ((scaleAP)) magic damage each.,Call down a Meepteor on the target that deals <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage.<br><br><mainText enabled=TFT17_Astronaut_IsActive alternate=rules><spellActive enabled=TFT17_Astronaut_IsActive alternate=rules>Meep Bonus:</spellActive><TFTBonus><ShowIfNot.TFT17_Astronaut_IsActive></ShowIfNot.TFT17_Astronaut_IsActive><ShowIf.TFT17_Astronaut_IsActive></ShowIf.TFT17_Astronaut_IsActive></TFTBonus> An additional <TFTBonus>@ModifiedMiniMeeps@&nbsp;(%i:set14AmpIcon%)</TFTBonus> mini Meepteor are called down on nearby targets dealing <magicDamage>@ModifiedMiniDamage@&nbsp;(%i:scaleAP%)</magicDamage> magic damage each.</mainText>,3
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Akali,Akali,2,ADFighter,N.O.V.A.|Marauder,Star Strike,30,0,"Reposition next to the target to strike the most enemies. Then throw 5 piercing kunai, each dealing @ModifiedDamage@ ((scaleAD)) physical damage to the first enemy hit, reduced to @ModifiedSecondaryDamage@ ((scaleAD)) for each subsequent target. Kunai remove 1 Armor, 2 if they crit.N.O.V.A. Strike: Slice all enemies, applying Wound and a bleed that deals @ModifiedNovaDamage@ ((scaleAD)) physical damage each second. Kunai increase the damage of the bleed by 12%.","Reposition next to the target to strike the most enemies. Then throw @NumShurikens@ piercing kunai, each dealing <physicalDamage>@ModifiedDamage@&nbsp;(%i:scaleAD%)</physicalDamage> physical damage to the first enemy hit, reduced to <physicalDamage>@ModifiedSecondaryDamage@&nbsp;(%i:scaleAD%)</physicalDamage> for each subsequent target. Kunai remove <TFTBonus>@ArmorShred@</TFTBonus> Armor, <TFTBonus>@ArmorShredCrit@</TFTBonus> if they crit.<br><br><ShowIf.TFT17_DRX_CapstoneActive><scaleLevel enabled=TFT17_DRX_isSelected alternate=TFTGuildInactive>N.O.V.A. Strike: Slice all enemies, applying Wound and a bleed that deals <physicalDamage enabled=TFT17_DRX_isSelected>@ModifiedNovaDamage@&nbsp;(%i:scaleAD%)</physicalDamage> physical damage each second. Kunai increase the damage of the bleed by @NovaShurikenBonusDamage*100@%.</scaleLevel></ShowIf.TFT17_DRX_CapstoneActive>",8
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Belveth,Bel'Veth,2,ADFighter,Primordian|Challenger|Marauder,Tidal Slashes,50,0,"Unleash a flurry of @TotalNumSlashes@ ((scaleAS)) slashes at the current target over 2 seconds, dealing @TotalDamage@ ((scaleAD)(scaleAP)) physical damage each.","Unleash a flurry of <TFTBonus>@TotalNumSlashes@ (%i:scaleAS%)</TFTBonus> slashes at the current target over @SlashDuration@ seconds, dealing <physicalDamage>@TotalDamage@ (%i:scaleAD%%i:scaleAP%)</physicalDamage> physical damage each.",6
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Gnar,Gnar,2,ADSpecialist,Meeple|Brawler|Sniper,Slingshot Maneuver,5,0,"Passive: Every 5th attack, launch a returning boomerang at the target that travels two hexes past the first enemy it hits. It deals @ModifiedDamage@ ((scaleAD)(scaleAP)) physical damage, reduced by 75% per hit.Meep Bonus: @ModifiedNumMeeps@ ((set14AmpIcon)) Meeps attack alongside Gnar, dealing @ModifiedMeepDPS@ ((scaleAD)(scaleAS)) physical damage per second.","<spellPassive>Passive:</spellPassive> Every 5th attack, launch a returning boomerang at the target that travels two hexes past the first enemy it hits. It deals <physicalDamage>@ModifiedDamage@&nbsp;(%i:scaleAD%%i:scaleAP%)</physicalDamage> physical damage, reduced by @DamageReductionPerHit*100@% per hit.<br><br><mainText enabled=TFT17_Astronaut_IsActive alternate=rules><spellActive enabled=TFT17_Astronaut_IsActive alternate=rules>Meep Bonus:</spellActive><TFTBonus><ShowIfNot.TFT17_Astronaut_IsActive></ShowIfNot.TFT17_Astronaut_IsActive><ShowIf.TFT17_Astronaut_IsActive></ShowIf.TFT17_Astronaut_IsActive></TFTBonus> <TFTBonus>@ModifiedNumMeeps@ (%i:set14AmpIcon%)</TFTBonus> Meeps attack alongside Gnar, dealing <physicalDamage>@ModifiedMeepDPS@&nbsp;(%i:scaleAD%%i:scaleAS%)</physicalDamage> physical damage per second.</mainText>",6
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Gragas,Gragas,2,APTank,Psionic|Brawler,Chemical Rage,80,30,"Heal @ModifiedHeal@ ((scaleHealth)(scaleAP)) over 2 seconds. Then, deal @DamageTotal@ ((scaleAP)) magic damage to target and enemies adjacent to them and 30% Chill them for 2 seconds.{{TFT_Keyword_Chill}}","Heal <scaleHealth>@ModifiedHeal@ (%i:scaleHealth%%i:scaleAP%)</scaleHealth> over @Duration@ seconds. Then, deal <magicDamage>@DamageTotal@ (%i:scaleAP%)</magicDamage> magic damage to target and enemies adjacent to them and @ASSlow*100@% <TFTKeyword>Chill</TFTKeyword> them for @CCDuration@ seconds.<br><br>{{TFT_Keyword_Chill}}",6
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Gwen,Gwen,2,APReaper,Space Groove|Rogue,Dance n' Dice,30,0,"Passive: Attacks deal magic damage. Gwen is in {{TFT17_SpaceGroove_TheGroove}} while targeting an enemy below 40% Health.Active: Dash to a nearby hex to snip the lowest percent Health enemy, dealing @ModifiedDamage@ ((scaleAP)) magic damage to the target and @ModifiedAreaDamage@ ((scaleAP)) magic damage to enemies in a cone. If this kills, dash and snip again at 65% damage!","<spellPassive>Passive:</spellPassive> Attacks deal magic damage. Gwen is in {{TFT17_SpaceGroove_TheGroove}} while targeting an enemy below @GrooveThreshold*100@% Health.<br><br><spellActive>Active:</spellActive> Dash to a nearby hex to snip the lowest percent Health enemy, dealing <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage to the target and <magicDamage>@ModifiedAreaDamage@ (%i:scaleAP%)</magicDamage> magic damage to enemies in a cone. If this kills, dash and snip again at @ResetDamage*100@% damage!",5
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Jax,Jax,2,APTank,Stargazer|Bastion,Counter Star-ike,80,20,"Enter a defensive stance for 3 seconds, reducing incoming damage by @ModifiedFlatDR@ and gaining @ModifiedShield@ ((scaleAP)) Shield. When the stance ends, strike all nearby enemies, dealing @ModifiedDamage@ ((scaleArmor)(scaleMR)) magic damage and Stunning them for 1/1.25/1.5 second(s).","Enter a defensive stance for @Duration@ seconds, reducing incoming damage by <TFTBonus>@ModifiedFlatDR@</TFTBonus> and gaining <TFTBonus>@ModifiedShield@&nbsp;(%i:scaleAP%)</TFTBonus> Shield. When the stance ends, strike all nearby enemies, dealing <magicDamage>@ModifiedDamage@&nbsp;(%i:scaleArmor%%i:scaleMR%)</magicDamage> magic damage and Stunning them for <scaleLevel>@StunDuration@</scaleLevel> second(s).",6
Set 17,17,base,TFTSet17,Set17,latest,TFT17_Jinx,Jinx,2,ADCarry,Anima|Challenger,Explosive Attitude,80,20,"Fire a barrage of @ModifiedNumRockets@ ((scaleAS)) rockets in a cone, each dealing @TotalDamage@ ((scaleAD)) physical damage to the first target hit.","Fire a barrage of <TFTBonus>@ModifiedNumRockets@&nbsp;(%i:scaleAS%)</TFTBonus> rockets in a cone, each dealing <physicalDamage>@TotalDamage@&nbsp;(%i:scaleAD%)</physicalDamage> physical damage to the first target hit.",8
